<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.28	20:00:00	5298.05	5325.62	5268.89	5283.22	10922	0	28
2026.01.28	21:00:00	5283.48	5331.51	5269.63	5325.43	11116	0	28
2026.01.28	22:00:00	5325.38	5391.22	5321.18	5376.62	11189	0	28
2026.01.28	23:00:00	5376.70	5411.16	5376.70	5408.86	8157	0	28
2026.01.29	01:00:00	5421.91	5598.23	5419.59	5512.99	10978	0	28
2026.01.29	02:00:00	5512.85	5527.18	5454.43	5520.12	10797	0	28
2026.01.29	03:00:00	5520.25	5551.54	5445.76	5545.57	10825	0	28
2026.01.29	04:00:00	5545.58	5550.07	5504.60	5535.70	10829	0	28
2026.01.29	05:00:00	5535.67	5548.87	5508.42	5545.78	10253	0	28
2026.01.29	06:00:00	5545.75	5564.34	5533.47	5557.98	8937	0	28
2026.01.29	07:00:00	5557.97	5564.18	5516.21	5562.22	9859	0	28
2026.01.29	08:00:00	5562.42	5595.31	5554.85	5561.66	10804	0	28
2026.01.29	09:00:00	5561.68	5574.97	5536.92	5548.88	10108	0	28
2026.01.29	10:00:00	5548.87	5554.67	5474.54	5509.69	10724	0	28
2026.01.29	11:00:00	5509.70	5529.53	5498.23	5514.09	9710	0	28
2026.01.29	12:00:00	5514.05	5525.06	5482.59	5483.94	8969	0	28
2026.01.29	13:00:00	5483.51	5528.82	5471.15	5522.68	9344	0	28
2026.01.29	14:00:00	5522.56	5542.89	5518.45	5534.07	9520	0	28
2026.01.29	15:00:00	5534.22	5541.07	5500.66	5509.21	10979	0	28
2026.01.29	16:00:00	5510.39	5549.56	5491.22	5496.90	11379	0	28
2026.01.29	17:00:00	5496.58	5496.58	5101.09	5182.88	11708	0	28
2026.01.29	18:00:00	5182.18	5309.84	5172.20	5264.17	11458	0	28
2026.01.29	19:00:00	5264.30	5375.21	5264.30	5335.32	11331	0	28
2026.01.29	20:00:00	5335.29	5361.69	5308.10	5338.77	11167	0	28
2026.01.29	21:00:00	5338.80	5345.28	5290.30	5305.62	11080	0	28
2026.01.29	22:00:00	5305.64	5406.69	5283.20	5394.22	10662	0	28
2026.01.29	23:00:00	5393.90	5425.81	5379.08	5379.93	8122	0	28
2026.01.30	01:00:00	5389.14	5448.50	5377.63	5438.55	9191	0	28
2026.01.30	02:00:00	5438.29	5450.90	5390.13	5407.29	9920	0	28
2026.01.30	03:00:00	5407.14	5409.70	5291.44	5300.72	11308	0	28
2026.01.30	04:00:00	5301.20	5312.45	5112.91	5225.43	11484	0	28
2026.01.30	05:00:00	5225.14	5228.70	5151.58	5196.65	10567	0	28
2026.01.30	06:00:00	5196.08	5230.24	5193.91	5215.02	9316	0	28
2026.01.30	07:00:00	5214.88	5241.34	5179.97	5185.31	10021	0	28
2026.01.30	08:00:00	5185.25	5205.45	5145.71	5156.03	10822	0	28
2026.01.30	09:00:00	5155.88	5186.31	5118.37	5181.25	10492	0	28
2026.01.30	10:00:00	5178.90	5179.09	5057.73	5117.67	10801	0	28
2026.01.30	11:00:00	5117.32	5131.74	4943.66	5014.56	11381	0	28
2026.01.30	12:00:00	5013.00	5122.67	5000.88	5120.08	10803	0	28
2026.01.30	13:00:00	5119.59	5144.39	5090.24	5135.69	10103	0	28
2026.01.30	14:00:00	5135.70	5145.38	5055.98	5065.09	10265	0	28
2026.01.30	15:00:00	5064.83	5100.14	4992.72	5018.97	11256	0	28
2026.01.30	16:00:00	5019.75	5113.38	5014.66	5033.57	11372	0	28
2026.01.30	17:00:00	5033.14	5073.94	4980.93	5050.71	11577	0	28
2026.01.30	18:00:00	5051.02	5051.81	4944.69	4985.81	11466	0	28
2026.01.30	19:00:00	4985.43	4986.08	4801.08	4849.81	11561	0	28
2026.01.30	20:00:00	4849.99	4893.64	4682.18	4880.12	11665	0	28
2026.01.30	21:00:00	4881.00	4947.60	4843.10	4932.38	11279	0	28
2026.01.30	22:00:00	4932.60	4932.73	4810.18	4847.82	11172	0	28
2026.01.30	23:00:00	4847.96	4891.76	4831.91	4882.84	7915	0	28
2026.02.02	01:00:00	4810.53	4867.94	4699.09	4740.45	11165	0	28
2026.02.02	02:00:00	4742.08	4884.68	4740.49	4766.48	11332	0	28
2026.02.02	03:00:00	4766.51	4784.37	4584.62	4737.27	11623	0	28
2026.02.02	04:00:00	4737.39	4772.55	4698.92	4711.60	11156	0	28
2026.02.02	05:00:00	4711.13	4729.10	4630.55	4646.09	11220	0	28
2026.02.02	06:00:00	4646.45	4712.92	4603.76	4679.97	10782	0	28
2026.02.02	07:00:00	4679.84	4695.61	4499.31	4549.49	11170	0	28
2026.02.02	08:00:00	4549.16	4573.25	4402.82	4503.22	11494	0	28
2026.02.02	09:00:00	4504.59	4619.39	4486.83	4586.81	10949	0	28
2026.02.02	10:00:00	4586.92	4650.96	4562.42	4641.05	10729	0	28
2026.02.02	11:00:00	4641.08	4731.02	4604.03	4719.70	10884	0	28
2026.02.02	12:00:00	4719.13	4733.77	4657.27	4705.54	10542	0	28
2026.02.02	13:00:00	4705.56	4779.05	4703.52	4766.44	10286	0	28
2026.02.02	14:00:00	4766.24	4812.24	4744.02	4794.08	10368	0	28
2026.02.02	15:00:00	4794.13	4803.49	4669.78	4706.20	11476	0	28
2026.02.02	16:00:00	4706.21	4793.45	4680.02	4719.12	11446	0	28
2026.02.02	17:00:00	4719.11	4745.40	4617.37	4619.93	11554	0	28
2026.02.02	18:00:00	4620.29	4708.36	4596.59	4666.05	11378	0	28
2026.02.02	19:00:00	4665.93	4713.70	4656.58	4674.22	10822	0	28
2026.02.02	20:00:00	4674.10	4674.10	4618.60	4657.89	10799	0	28
2026.02.02	21:00:00	4657.76	4712.07	4631.43	4685.36	10427	0	28
2026.02.02	22:00:00	4685.45	4700.60	4647.62	4652.74	10510	0	28
2026.02.02	23:00:00	4653.19	4686.97	4644.12	4664.91	7319	0	28
2026.02.03	01:00:00	4668.38	4775.50	4666.02	4774.29	9646	0	28
2026.02.03	02:00:00	4774.37	4830.04	4765.89	4780.27	10237	0	28
2026.02.03	03:00:00	4783.00	4855.79	4766.37	4841.54	11413	0	28
2026.02.03	04:00:00	4841.04	4841.78	4745.86	4783.53	11147	0	28
2026.02.03	05:00:00	4783.47	4813.23	4751.77	4809.79	10517	0	28
2026.02.03	06:00:00	4809.10	4825.13	4800.80	4809.19	8948	0	28
2026.02.03	07:00:00	4809.32	4841.96	4809.25	4825.14	9540	0	28
2026.02.03	08:00:00	4825.22	4893.83	4816.76	4881.41	10753	0	28
2026.02.03	09:00:00	4880.84	4933.58	4872.07	4917.22	9388	0	28
2026.02.03	10:00:00	4917.23	4949.09	4898.33	4912.13	9353	0	28
2026.02.03	11:00:00	4912.14	4926.08	4884.90	4916.09	9101	0	28
2026.02.03	12:00:00	4916.34	4929.26	4901.54	4902.18	7747	0	28
2026.02.03	13:00:00	4902.12	4919.03	4884.06	4916.84	8246	0	28
2026.02.03	14:00:00	4916.75	4935.51	4892.47	4913.85	8793	0	28
2026.02.03	15:00:00	4913.96	4950.84	4902.79	4932.44	10963	0	28
2026.02.03	16:00:00	4933.03	4936.04	4894.39	4917.18	11230	0	28
2026.02.03	17:00:00	4917.19	4948.32	4905.00	4935.16	10862	0	28
2026.02.03	18:00:00	4935.26	4993.65	4929.99	4955.52	10764	0	28
2026.02.03	19:00:00	4955.34	4969.73	4907.90	4929.18	11231	0	28
2026.02.03	20:00:00	4928.82	4953.90	4885.46	4908.37	11076	0	28
2026.02.03	21:00:00	4908.50	4948.73	4880.65	4927.10	10692	0	28
2026.02.03	22:00:00	4927.16	4956.81	4902.94	4943.77	10137	0	28
2026.02.03	23:00:00	4944.32	4964.06	4933.88	4943.57	6115	0	28
2026.02.04	01:00:00	4946.27	4972.25	4910.47	4947.49	8611	0	28
2026.02.04	02:00:00	4947.41	5016.07	4946.48	5015.87	9713	0	28
2026.02.04	03:00:00	5015.85	5053.45	4985.52	5046.78	10808	0	28
2026.02.04	04:00:00	5046.98	5065.58	5035.53	5040.48	9358	0	28
2026.02.04	05:00:00	5040.26	5073.46	5036.14	5069.83	8725	0	28
2026.02.04	06:00:00	5069.85	5081.02	5056.12	5080.48	6452	0	28
2026.02.04	07:00:00	5080.85	5090.22	5069.18	5079.27	7533	0	28
2026.02.04	08:00:00	5079.31	5082.71	5050.98	5076.84	9307	0	28
2026.02.04	09:00:00	5076.78	5091.21	5062.22	5084.71	7953	0	28
2026.02.04	10:00:00	5084.69	5091.71	5068.81	5083.51	7122	0	28
2026.02.04	11:00:00	5083.57	5086.81	5043.39	5059.99	8483	0	28
2026.02.04	12:00:00	5060.12	5064.20	5041.73	5048.49	7439	0	28
2026.02.04	13:00:00	5048.34	5053.20	5013.43	5047.48	7752	0	28
2026.02.04	14:00:00	5047.40	5063.09	5036.49	5040.95	7208	0	28
2026.02.04	15:00:00	5040.94	5063.45	5023.58	5053.80	10151	0	28
2026.02.04	16:00:00	5053.86	5058.85	4967.49	4986.18	10845	0	28
2026.02.04	17:00:00	4986.42	5007.65	4887.58	4920.86	11491	0	28
2026.02.04	18:00:00	4920.59	4939.91	4850.99	4904.42	11250	0	28
2026.02.04	19:00:00	4904.37	4929.84	4889.09	4898.02	11042	0	28
2026.02.04	20:00:00	4898.09	4935.07	4873.14	4927.37	10000	0	28
2026.02.04	21:00:00	4927.25	4957.54	4914.56	4941.86	9547	0	28
2026.02.04	22:00:00	4941.80	4951.05	4915.27	4938.50	9134	0	28
2026.02.04	23:00:00	4938.33	4970.74	4937.57	4963.20	4860	0	28
2026.02.05	01:00:00	4966.85	5023.77	4965.35	5012.39	7902	0	28
2026.02.05	02:00:00	5012.29	5020.31	4997.13	5006.71	7871	0	28
2026.02.05	03:00:00	5006.73	5012.15	4936.06	4958.69	11206	0	28
2026.02.05	04:00:00	4958.71	4961.45	4805.26	4811.75	11552	0	28
2026.02.05	05:00:00	4812.13	4888.31	4790.15	4880.71	11204	0	28
2026.02.05	06:00:00	4880.57	4891.09	4863.62	4863.91	9268	0	28
2026.02.05	07:00:00	4863.02	4906.62	4827.13	4896.00	10185	0	28
2026.02.05	08:00:00	4896.19	4934.02	4878.57	4920.78	10434	0	28
2026.02.05	09:00:00	4920.62	4939.93	4895.99	4915.03	9593	0	28
2026.02.05	10:00:00	4915.02	4943.66	4901.00	4912.24	9158	0	28
2026.02.05	11:00:00	4912.11	4914.25	4849.74	4855.25	10107	0	28
2026.02.05	12:00:00	4855.03	4886.79	4848.29	4877.06	8992	0	28
2026.02.05	13:00:00	4877.05	4894.38	4864.48	4868.38	7785	0	28
2026.02.05	14:00:00	4867.68	4878.03	4810.72	4853.82	10733	0	28
2026.02.05	15:00:00	4854.02	4867.48	4802.58	4835.53	10977	0	28
2026.02.05	16:00:00	4835.55	4869.89	4806.13	4846.84	11324	0	28
2026.02.05	17:00:00	4845.99	4864.91	4800.57	4818.28	11407	0	28
2026.02.05	18:00:00	4817.88	4906.25	4812.52	4888.90	10990	0	28
2026.02.05	19:00:00	4888.92	4890.43	4859.24	4869.19	10363	0	28
2026.02.05	20:00:00	4869.58	4875.19	4851.43	4858.10	9765	0	28
2026.02.05	21:00:00	4858.31	4865.21	4823.68	4829.43	9148	0	28
2026.02.05	22:00:00	4829.40	4843.27	4793.07	4811.74	9745	0	28
2026.02.05	23:00:00	4811.39	4826.24	4759.86	4777.60	7342	0	28
2026.02.06	01:00:00	4792.85	4794.07	4703.47	4703.88	9626	0	28
2026.02.06	02:00:00	4703.89	4764.64	4655.05	4763.30	11019	0	28
2026.02.06	03:00:00	4763.02	4784.72	4693.32	4774.16	11234	0	28
2026.02.06	04:00:00	4774.29	4846.25	4761.49	4816.87	10749	0	28
2026.02.06	05:00:00	4816.91	4838.99	4801.10	4824.16	9030	0	28
2026.02.06	06:00:00	4824.11	4831.66	4807.31	4813.79	6853	0	28
2026.02.06	07:00:00	4814.37	4897.88	4807.74	4897.60	8801	0	28
2026.02.06	08:00:00	4897.64	4902.90	4825.74	4846.27	10084	0	28
2026.02.06	09:00:00	4845.91	4861.81	4838.72	4840.94	7697	0	28
2026.02.06	10:00:00	4840.89	4881.92	4829.53	4861.80	8301	0	28
2026.02.06	11:00:00	4860.40	4872.36	4838.83	4866.71	7712	0	28
2026.02.06	12:00:00	4866.79	4879.95	4851.86	4878.50	6726	0	28
2026.02.06	13:00:00	4878.51	4895.70	4863.73	4887.26	7198	0	28
2026.02.06	14:00:00	4887.18	4903.34	4872.01	4900.25	7451	0	28
2026.02.06	15:00:00	4901.08	4938.18	4897.24	4928.99	9929	0	28
2026.02.06	16:00:00	4928.36	4949.65	4894.31	4947.94	10001	0	28
2026.02.06	17:00:00	4947.79	4964.71	4928.76	4943.68	10612	0	28
2026.02.06	18:00:00	4943.69	4953.17	4922.22	4951.67	9666	0	28
2026.02.06	19:00:00	4951.68	4968.34	4948.29	4960.36	7935	0	28
2026.02.06	20:00:00	4960.53	4971.19	4943.90	4962.40	7283	0	28
2026.02.06	21:00:00	4962.39	4963.18	4948.70	4957.40	5260	0	28
2026.02.06	22:00:00	4957.15	4959.00	4936.63	4953.31	6948	0	28
2026.02.06	23:00:00	4953.32	4964.50	4946.25	4964.27	4082	0	28
2026.02.09	01:00:00	4983.70	5047.07	4965.22	5035.98	9084	0	28
2026.02.09	02:00:00	5035.97	5044.96	5011.98	5019.79	8585	0	28
2026.02.09	03:00:00	5019.78	5041.84	4976.16	4982.43	10035	0	28
2026.02.09	04:00:00	4982.41	5017.22	4969.20	5007.04	8870	0	28
2026.02.09	05:00:00	5006.48	5031.11	5005.57	5016.09	7759	0	28
2026.02.09	06:00:00	5016.16	5024.66	5007.45	5011.92	6518	0	28
2026.02.09	07:00:00	5011.94	5041.42	5011.22	5036.71	7768	0	28
2026.02.09	08:00:00	5036.19	5045.52	5013.81	5031.07	9367	0	28
2026.02.09	09:00:00	5031.05	5031.11	4997.97	5006.17	8146	0	28
2026.02.09	10:00:00	5006.18	5035.25	5002.62	5027.00	7021	0	28
2026.02.09	11:00:00	5027.32	5040.85	5002.62	5007.88	6564	0	28
2026.02.09	12:00:00	5008.05	5015.19	4982.26	4990.98	7818	0	28
2026.02.09	13:00:00	4990.99	5017.59	4988.76	5010.88	6531	0	28
2026.02.09	14:00:00	5010.82	5021.24	5007.37	5013.43	6625	0	28
2026.02.09	15:00:00	5013.68	5024.59	4995.09	5007.03	9308	0	28
2026.02.09	16:00:00	5007.02	5040.54	5002.56	5038.00	9713	0	28
2026.02.09	17:00:00	5037.93	5060.03	5023.74	5058.72	9417	0	28
2026.02.09	18:00:00	5058.66	5080.39	5056.90	5073.19	8663	0	28
2026.02.09	19:00:00	5073.29	5075.44	5041.03	5046.28	7676	0	28
2026.02.09	20:00:00	5046.25	5063.89	5044.34	5062.70	7745	0	28
2026.02.09	21:00:00	5062.60	5079.90	5062.37	5074.59	6336	0	28
2026.02.09	22:00:00	5074.52	5086.25	5072.14	5079.47	7380	0	28
2026.02.09	23:00:00	5079.88	5083.01	5048.26	5062.32	4461	0	28
2026.02.10	01:00:00	5058.56	5075.53	4988.30	5032.01	8290	0	28
2026.02.10	02:00:00	5031.98	5048.40	5009.45	5019.09	7505	0	28
2026.02.10	03:00:00	5019.00	5037.77	5012.77	5032.80	9501	0	28
2026.02.10	04:00:00	5032.77	5056.02	5031.87	5038.44	8390	0	28
2026.02.10	05:00:00	5038.09	5038.09	5016.62	5030.16	7648	0	28
2026.02.10	06:00:00	5030.04	5033.83	5017.62	5031.65	5552	0	28
2026.02.10	07:00:00	5031.48	5040.57	5011.37	5039.31	6993	0	28
2026.02.10	08:00:00	5039.23	5045.21	5018.91	5024.19	7934	0	28
2026.02.10	09:00:00	5024.53	5035.87	5018.81	5033.91	6533	0	28
2026.02.10	10:00:00	5033.08	5054.93	5029.01	5042.24	7030	0	28
2026.02.10	11:00:00	5041.89	5063.17	5040.66	5046.76	6528	0	28
2026.02.10	12:00:00	5046.77	5058.17	5037.06	5046.94	6205	0	28
2026.02.10	13:00:00	5046.97	5057.36	5044.47	5055.95	4952	0	28
2026.02.10	14:00:00	5056.09	5057.03	5019.83	5032.26	7102	0	28
2026.02.10	15:00:00	5032.25	5058.28	5026.72	5050.98	8453	0	28
2026.02.10	16:00:00	5051.80	5078.41	5021.00	5039.66	9592	0	28
2026.02.10	17:00:00	5038.07	5048.12	4999.14	5019.49	10230	0	28
2026.02.10	18:00:00	5019.53	5026.42	5005.68	5023.88	9490	0	28
2026.02.10	19:00:00	5023.65	5040.03	5020.88	5026.24	7383	0	28
2026.02.10	20:00:00	5026.25	5027.89	5004.79	5013.04	8032	0	28
2026.02.10	21:00:00	5013.02	5030.17	5008.83	5027.96	6428	0	28
2026.02.10	22:00:00	5027.68	5045.12	5020.39	5030.53	6401	0	28
2026.02.10	23:00:00	5029.86	5032.80	5020.32	5025.81	5144	0	28
2026.02.11	01:00:00	5025.59	5054.42	5024.83	5041.79	4911	0	28
2026.02.11	02:00:00	5041.92	5049.36	5028.50	5037.80	5828	0	28
2026.02.11	03:00:00	5037.37	5052.83	5030.90	5052.51	7685	0	28
2026.02.11	04:00:00	5052.49	5057.52	5032.64	5054.28	7261	0	28
2026.02.11	05:00:00	5055.24	5060.51	5045.03	5054.34	5909	0	28
2026.02.11	06:00:00	5054.23	5059.60	5045.78	5046.35	4383	0	28
2026.02.11	07:00:00	5046.13	5063.91	5043.55	5052.75	6216	0	28
2026.02.11	08:00:00	5052.87	5064.56	5049.44	5064.18	6907	0	28
2026.02.11	09:00:00	5064.26	5069.13	5049.33	5055.44	7528	0	28
2026.02.11	10:00:00	5054.90	5060.41	5046.17	5053.76	5877	0	28
2026.02.11	11:00:00	5053.83	5071.92	5047.37	5062.65	6173	0	28
2026.02.11	12:00:00	5062.76	5100.87	5062.47	5092.90	7576	0	28
2026.02.11	13:00:00	5092.88	5116.73	5082.47	5111.77	7356	0	28
2026.02.11	14:00:00	5111.80	5119.18	5052.44	5082.71	8839	0	28
2026.02.11	15:00:00	5083.57	5089.90	5019.86	5065.59	10469	0	28
2026.02.11	16:00:00	5065.58	5082.61	5035.90	5059.63	10541	0	28
2026.02.11	17:00:00	5059.59	5081.65	5039.28	5060.13	10950	0	28
2026.02.11	18:00:00	5060.15	5078.04	5042.89	5074.99	9511	0	28
2026.02.11	19:00:00	5075.01	5098.80	5068.51	5091.39	8598	0	28
2026.02.11	20:00:00	5091.20	5092.58	5066.93	5082.43	8238	0	28
2026.02.11	21:00:00	5082.38	5094.21	5076.75	5081.67	7148	0	28
2026.02.11	22:00:00	5081.79	5089.75	5078.18	5086.44	7151	0	28
2026.02.11	23:00:00	5086.61	5092.64	5069.90	5082.35	4309	0	28
2026.02.12	01:00:00	5083.89	5099.87	5053.51	5061.16	6795	0	28
2026.02.12	02:00:00	5061.28	5067.83	5049.92	5062.71	7485	0	28
2026.02.12	03:00:00	5063.03	5064.17	5045.38	5063.68	8237	0	28
2026.02.12	04:00:00	5063.78	5072.73	5055.16	5065.99	7007	0	28
2026.02.12	05:00:00	5065.89	5074.60	5054.87	5056.88	5876	0	28
2026.02.12	06:00:00	5056.84	5069.96	5050.97	5069.49	4458	0	28
2026.02.12	07:00:00	5069.44	5078.03	5064.51	5075.54	5988	0	28
2026.02.12	08:00:00	5075.86	5076.28	5047.28	5059.70	7631	0	28
2026.02.12	09:00:00	5059.71	5066.15	5052.01	5063.94	5470	0	28
2026.02.12	10:00:00	5063.76	5073.45	5052.32	5068.37	6267	0	28
2026.02.12	11:00:00	5068.17	5080.61	5066.15	5073.08	5483	0	28
2026.02.12	12:00:00	5073.13	5076.96	5056.17	5062.24	5543	0	28
2026.02.12	13:00:00	5062.25	5068.26	5059.56	5063.81	4368	0	28
2026.02.12	14:00:00	5064.24	5068.46	5048.95	5052.71	5648	0	28
2026.02.12	15:00:00	5052.73	5083.67	5051.40	5075.19	7883	0	28
2026.02.12	16:00:00	5075.17	5077.54	5039.45	5044.40	9400	0	28
2026.02.12	17:00:00	5044.47	5074.61	5040.12	5060.51	9112	0	28
2026.02.12	18:00:00	5060.51	5068.11	4878.39	4954.79	11499	0	28
2026.02.12	19:00:00	4954.74	4982.55	4939.67	4941.40	10942	0	28
2026.02.12	20:00:00	4941.25	4952.18	4906.71	4935.73	10676	0	28
2026.02.12	21:00:00	4936.31	4957.91	4928.85	4945.64	9519	0	28
2026.02.12	22:00:00	4945.62	4948.39	4911.33	4915.29	9413	0	28
2026.02.12	23:00:00	4915.38	4926.76	4911.87	4926.17	4929	0	28
2026.02.13	01:00:00	4922.68	4929.53	4888.03	4920.47	7435	0	28
2026.02.13	02:00:00	4920.05	4948.78	4914.01	4928.18	7945	0	28
2026.02.13	03:00:00	4928.17	4988.68	4927.52	4981.00	9415	0	28
2026.02.13	04:00:00	4980.94	4991.21	4972.07	4988.44	7105	0	28
2026.02.13	05:00:00	4988.43	4989.41	4973.89	4981.29	5440	0	28
2026.02.13	06:00:00	4981.29	4997.32	4972.99	4976.17	5080	0	28
2026.02.13	07:00:00	4976.66	4986.43	4945.01	4946.51	7203	0	28
2026.02.13	08:00:00	4946.66	4968.74	4946.14	4967.37	8281	0	28
2026.02.13	09:00:00	4967.33	4982.67	4951.45	4974.76	7111	0	28
2026.02.13	10:00:00	4974.90	4989.36	4971.39	4982.55	7373	0	28
2026.02.13	11:00:00	4982.59	4982.67	4961.55	4970.30	6234	0	28
2026.02.13	12:00:00	4970.33	4980.65	4947.16	4949.93	5704	0	28
2026.02.13	13:00:00	4949.93	4954.86	4934.06	4953.91	7063	0	28
2026.02.13	14:00:00	4953.94	4973.73	4952.27	4969.55	6578	0	28
2026.02.13	15:00:00	4969.62	4999.02	4957.69	4986.91	8669	0	28
2026.02.13	16:00:00	4986.92	5010.75	4964.36	4995.44	10177	0	28
2026.02.13	17:00:00	4996.68	5020.40	4974.06	4976.84	10917	0	28
2026.02.13	18:00:00	4976.88	5033.81	4975.80	5007.84	9592	0	28
2026.02.13	19:00:00	5007.83	5028.99	5006.03	5021.00	7965	0	28
2026.02.13	20:00:00	5021.01	5035.42	5015.46	5031.01	7731	0	28
2026.02.13	21:00:00	5031.04	5046.05	5024.27	5024.27	7387	0	28
2026.02.13	22:00:00	5023.95	5034.61	5021.66	5032.29	8122	0	28
2026.02.13	23:00:00	5032.25	5045.92	5029.63	5043.07	4101	0	28
2026.02.16	01:00:00	5043.42	5052.54	5011.45	5020.26	7433	0	28
2026.02.16	02:00:00	5020.30	5022.65	5000.22	5015.60	5798	0	28
2026.02.16	03:00:00	5015.50	5031.10	5007.11	5028.87	5715	0	28
2026.02.16	04:00:00	5028.91	5031.09	4992.30	4994.64	6112	0	28
2026.02.16	05:00:00	4994.30	4999.85	4976.21	4987.45	5897	0	28
2026.02.16	06:00:00	4987.40	4991.97	4973.17	4976.91	5479	0	28
2026.02.16	07:00:00	4977.39	4990.69	4965.79	4990.63	5085	0	28
2026.02.16	08:00:00	4990.18	5003.05	4984.91	4994.78	4873	0	28
2026.02.16	09:00:00	4994.75	5009.83	4989.30	5007.16	4899	0	28
2026.02.16	10:00:00	5007.16	5013.18	4995.69	5007.96	5791	0	28
2026.02.16	11:00:00	5008.00	5017.05	5007.83	5013.55	4721	0	28
2026.02.16	12:00:00	5013.51	5017.21	5000.45	5005.90	5196	0	0
2026.02.16	13:00:00	5005.90	5008.05	4999.25	5004.28	4116	0	28
2026.02.16	14:00:00	5004.27	5008.11	4993.07	5002.01	4991	0	28
2026.02.16	15:00:00	5002.04	5003.62	4989.77	4997.31	5132	0	28
2026.02.16	16:00:00	4997.19	4999.49	4981.75	4988.32	6075	0	28
2026.02.16	17:00:00	4988.32	4988.32	4969.06	4979.51	6010	0	28
2026.02.16	18:00:00	4979.50	4990.28	4973.10	4988.01	5428	0	28
2026.02.16	19:00:00	4988.05	4995.90	4988.00	4991.56	3810	0	28
2026.02.16	20:00:00	4991.58	4997.63	4988.88	4994.51	4382	0	28
2026.02.16	21:00:00	4994.53	4996.22	4990.55	4993.19	2261	0	28
2026.02.17	01:00:00	4993.23	5000.62	4985.39	4989.68	4464	0	28
2026.02.17	02:00:00	4989.76	4991.39	4932.26	4935.53	6646	0	28
2026.02.17	03:00:00	4935.56	4963.59	4923.29	4957.48	7393	0	28
2026.02.17	04:00:00	4957.62	4970.97	4954.64	4967.15	5187	0	28
2026.02.17	05:00:00	4967.14	4970.08	4950.18	4956.79	5589	0	28
2026.02.17	06:00:00	4956.78	4960.30	4946.71	4953.31	4561	0	28
2026.02.17	07:00:00	4953.05	4954.40	4860.10	4888.75	8847	0	28
2026.02.17	08:00:00	4888.79	4914.02	4886.87	4910.27	6507	0	28
2026.02.17	09:00:00	4910.33	4922.08	4904.03	4917.26	6104	0	28
2026.02.17	10:00:00	4917.16	4930.15	4916.57	4921.09	6245	0	28
2026.02.17	11:00:00	4920.78	4932.35	4913.60	4925.79	5846	0	28
2026.02.17	12:00:00	4925.70	4939.20	4907.69	4913.18	5767	0	28
2026.02.17	13:00:00	4913.20	4930.81	4913.20	4929.29	5544	0	28
2026.02.17	14:00:00	4929.31	4943.97	4928.34	4932.10	6119	0	28
2026.02.17	15:00:00	4932.14	4933.34	4870.41	4870.76	8429	0	28
2026.02.17	16:00:00	4870.72	4906.96	4843.25	4863.87	10509	0	28
2026.02.17	17:00:00	4863.23	4882.28	4849.38	4878.46	10794	0	28
2026.02.17	18:00:00	4878.48	4893.34	4868.68	4869.06	9897	0	28
2026.02.17	19:00:00	4869.16	4871.18	4850.32	4865.01	9131	0	28
2026.02.17	20:00:00	4865.04	4910.52	4862.49	4898.74	8685	0	28
2026.02.17	21:00:00	4898.77	4901.04	4876.48	4880.36	7768	0	28
2026.02.17	22:00:00	4880.38	4884.04	4873.44	4877.94	7902	0	28
2026.02.17	23:00:00	4877.97	4886.53	4875.01	4878.01	3278	0	28
2026.02.18	01:00:00	4878.71	4884.56	4854.14	4859.45	6282	0	28
2026.02.18	02:00:00	4859.44	4882.16	4858.48	4874.79	6232	0	28
2026.02.18	03:00:00	4874.73	4892.38	4874.53	4889.56	5890	0	28
2026.02.18	04:00:00	4889.68	4907.11	4886.51	4905.20	4641	0	28
2026.02.18	05:00:00	4905.67	4922.22	4904.13	4920.72	4637	0	28
2026.02.18	06:00:00	4920.71	4940.05	4918.34	4933.87	4631	0	28
2026.02.18	07:00:00	4933.95	4939.70	4929.86	4933.24	4007	0	28
2026.02.18	08:00:00	4933.42	4935.90	4925.13	4930.62	4509	0	28
2026.02.18	09:00:00	4930.66	4941.92	4929.12	4930.19	4442	0	28
2026.02.18	10:00:00	4930.18	4932.34	4916.77	4917.31	5010	0	28
2026.02.18	11:00:00	4917.20	4923.07	4913.06	4917.30	4912	0	28
2026.02.18	12:00:00	4917.27	4924.44	4909.59	4914.51	5597	0	28
2026.02.18	13:00:00	4914.50	4917.62	4906.38	4913.06	4343	0	28
2026.02.18	14:00:00	4913.05	4947.11	4912.11	4942.84	6241	0	28
2026.02.18	15:00:00	4943.04	4969.06	4943.00	4954.41	7801	0	28
2026.02.18	16:00:00	4954.45	4994.14	4952.26	4991.95	8931	0	28
2026.02.18	17:00:00	4991.68	5008.79	4991.55	4997.84	8839	0	28
2026.02.18	18:00:00	4997.85	5010.82	4991.42	5000.44	8258	0	28
2026.02.18	19:00:00	5000.36	5001.50	4993.40	4999.11	6633	0	28
2026.02.18	20:00:00	4999.10	5003.00	4980.42	4987.41	7849	0	28
2026.02.18	21:00:00	4987.29	4995.31	4972.96	4980.50	8208	0	28
2026.02.18	22:00:00	4980.42	4987.53	4975.55	4985.46	7630	0	28
2026.02.18	23:00:00	4985.27	4986.35	4976.68	4976.74	2499	0	28
2026.02.19	01:00:00	4975.43	4988.74	4960.98	4976.04	5275	0	28
